0	0	250	21	0	11	117	49
10	0	40	21	0	11	117	49
10	0	40	21	0	11	117	50
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	50
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	58
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	46
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	51
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	44
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	49
10	0	40	21	0	11	117	49
10	0	40	21	0	11	117	49
10	0	40	21	0	11	117	49
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	49
10	0	40	21	0	11	117	51
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	42
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	46
10	0	40	21	0	11	117	45
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	46
10	0	40	21	0	11	117	46
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	68
10	0	40	21	0	11	117	47
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	48
10	0	40	21	0	11	117	48
10	0	40	21	15	11	117	49
10	0	40	21	15	11	117	47
10	0	40	21	4	11	117	49
10	0	40	21	4	11	117	49
10	0	40	21	5	11	117	50
10	0	40	21	5	11	117	53
10	0	40	21	6	11	117	49
10	0	40	21	6	11	117	48
10	0	40	21	8	11	117	49
10	0	40	21	8	11	117	49
10	0	40	21	8	11	117	48
10	0	40	21	8	11	117	46
10	0	40	21	9	11	117	46
10	0	255	21	9	11	117	48
10	0	255	21	10	11	117	48
10	0	255	21	10	11	117	47
10	0	255	21	10	11	117	47
10	0	255	21	10	11	117	46
10	0	255	21	11	11	117	47
10	0	255	21	11	11	117	47
10	0	255	21	11	11	117	46
10	0	255	21	11	11	117	47
10	0	255	21	12	11	117	47
10	0	255	21	12	11	117	48
10	0	255	21	12	11	117	48
10	0	255	21	12	11	117	46
10	0	255	21	13	11	117	48
10	0	255	21	13	11	117	45
10	0	255	21	12	11	117	48
10	0	255	21	12	11	117	50
10	0	255	21	12	11	117	49
10	0	255	21	12	11	117	49
10	0	255	21	13	11	117	49
10	1	255	21	13	11	117	49
10	1	255	21	13	11	117	47
10	1	255	21	14	11	117	33
10	1	255	21	14	11	117	50
10	1	255	21	14	11	117	42
10	1	255	21	14	11	117	52
10	1	255	21	14	11	117	52
10	1	255	21	14	11	117	50
10	1	255	21	14	11	117	51
10	1	255	21	14	11	117	50
10	1	255	21	14	11	117	52
10	1	255	21	14	11	117	51
10	1	255	21	14	11	117	52
10	1	255	21	14	11	117	51
10	0	255	21	14	11	117	53
10	0	255	21	14	11	117	52
10	0	255	21	15	11	117	41
10	0	255	21	15	11	117	53
10	0	255	21	15	11	117	56
10	0	255	21	15	11	117	55
