0	0	250	22	0	44	120	35
10	1	40	22	0	44	120	35
10	1	40	22	0	44	120	34
10	1	40	22	0	44	120	35
10	1	40	22	0	44	120	34
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	33
10	1	40	22	0	44	120	34
10	1	40	22	0	44	120	35
10	1	40	22	0	44	120	35
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	35
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	35
10	1	40	22	0	44	120	33
10	1	40	22	0	44	120	32
10	1	40	22	0	44	120	33
10	1	40	22	0	44	120	41
10	1	40	22	0	44	120	24
10	1	40	22	0	44	120	34
10	1	40	22	0	44	120	35
10	1	40	22	0	44	120	30
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	35
10	1	40	22	0	44	120	35
10	1	40	22	0	44	120	32
10	1	40	22	0	44	120	37
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	36
10	1	40	22	0	44	120	37
10	1	40	22	0	44	120	37
10	1	40	22	0	44	120	37
10	0	40	22	0	44	120	38
10	0	40	22	0	44	120	39
10	0	40	22	3	44	120	39
10	0	40	22	3	44	120	39
10	0	40	22	3	44	120	39
10	0	40	22	12	44	120	41
10	0	40	22	12	44	120	38
10	1	40	22	6	44	120	39
10	1	40	22	6	44	120	30
10	1	40	22	7	44	120	41
10	1	40	22	7	44	120	41
10	1	40	22	9	44	120	46
10	1	40	22	9	44	120	41
10	1	255	22	9	44	120	42
10	1	255	22	9	44	120	41
10	1	255	22	10	44	120	41
10	1	255	22	10	44	120	41
10	1	255	22	11	44	120	39
10	1	255	22	11	44	120	40
10	1	255	22	11	44	120	39
10	1	255	22	11	44	120	42
10	1	255	22	12	44	120	40
10	1	255	22	12	44	120	39
10	1	255	22	13	44	120	37
10	1	255	22	12	44	120	39
10	1	255	22	12	44	120	41
10	1	255	22	13	44	120	39
10	1	255	22	13	44	120	37
10	1	255	22	13	44	120	37
10	1	255	22	13	44	120	39
10	1	255	22	14	44	120	37
10	1	255	22	14	44	120	33
