10	0	40	26	0	0	152	42
10	0	40	26	0	0	152	41
10	0	40	26	0	0	152	40
10	0	40	26	0	0	152	42
10	0	40	26	0	0	152	42
10	0	40	26	0	0	152	40
10	0	40	26	0	0	152	41
10	0	40	26	0	0	152	46
10	0	40	26	0	0	152	40
10	0	40	26	0	0	152	40
10	0	40	26	0	0	152	41
10	0	40	26	0	0	152	40
10	0	40	26	0	0	152	39
10	0	40	26	0	0	152	30
10	0	40	26	0	0	152	38
10	0	40	26	0	0	152	38
10	0	40	26	0	0	152	40
10	0	40	26	0	0	152	33
10	0	40	26	0	0	152	32
10	0	40	26	0	0	152	37
10	0	40	26	0	0	152	40
10	0	40	26	0	0	152	36
10	0	40	26	0	0	152	35
10	0	40	26	0	0	152	35
10	0	40	26	0	0	152	38
10	0	40	26	0	0	152	32
10	0	40	26	0	0	152	34
10	0	40	26	0	0	152	36
10	0	40	26	0	0	152	35
10	0	40	26	0	0	152	34
10	0	40	26	0	0	152	34
10	0	40	26	0	0	152	34
10	0	40	26	0	0	152	52
10	0	40	26	0	0	152	35
10	0	40	26	0	0	152	34
10	0	40	26	0	0	152	28
10	0	40	26	0	0	152	38
10	0	40	26	0	0	152	34
10	0	40	26	0	0	152	33
10	0	40	26	0	0	152	33
10	0	40	26	0	0	152	34
10	0	40	26	0	0	152	32
10	0	40	26	0	0	152	33
10	0	40	26	0	0	152	33
10	0	40	26	0	0	152	34
10	0	40	26	0	0	152	35
10	0	40	26	0	0	152	34
10	0	40	26	0	0	152	29
10	0	40	26	0	0	152	30
10	0	40	26	0	0	152	36
10	0	40	26	0	0	152	34
10	0	40	26	0	0	152	34
10	0	40	26	0	0	152	35
10	0	40	26	33	0	152	33
10	0	40	26	33	0	152	37
10	0	40	26	7	0	152	33
10	0	40	26	7	0	152	33
10	0	40	26	8	0	152	35
10	0	40	26	8	0	152	35
10	0	40	26	11	0	152	34
10	0	40	26	11	0	152	32
10	0	40	26	13	0	152	34
10	0	40	26	13	0	152	22
10	0	40	26	13	0	152	33
10	0	40	26	14	0	152	34
10	0	40	26	14	0	152	33
10	0	255	26	15	0	152	32
10	0	255	26	15	0	152	33
10	0	255	26	15	0	152	31
10	0	255	26	15	0	152	30
10	0	255	26	16	0	152	29
10	0	255	26	16	0	152	28
10	0	255	26	17	0	152	26
10	0	255	26	17	0	152	32
10	0	255	26	18	0	152	20
10	0	255	26	18	0	152	23
10	0	255	26	18	0	152	16
10	0	255	26	18	0	152	38
10	0	255	26	19	0	152	27
10	0	255	26	19	0	152	34
10	0	255	26	19	0	152	27
10	0	255	26	19	0	152	31
10	0	255	26	20	0	152	27
10	0	255	26	20	0	152	27
10	0	255	26	20	0	152	26
10	0	255	26	20	0	152	30
10	0	255	26	20	0	152	28
10	0	255	26	20	0	152	32
10	0	255	26	20	0	152	28
10	0	255	26	20	0	152	31
10	0	255	26	21	0	152	34
10	0	255	26	21	0	152	29
10	0	255	26	21	0	152	29
10	0	255	26	21	0	152	27
10	0	255	26	21	0	152	31
10	0	255	26	21	0	152	30
10	0	255	26	21	0	152	26
10	0	255	26	21	0	152	30
10	0	255	26	22	0	152	29
10	0	255	26	22	0	152	36
