1.499999999999999822e+01	1.000000000000000000e+02	1.509999999999999432e+01
1.499999999999999822e+01	1.100000000000000000e+02	1.509999999999999432e+01
1.499999999999999822e+01	1.200000000000000000e+02	1.509999999999999432e+01
1.499999999999999822e+01	1.300000000000000000e+02	1.509999999999999432e+01
1.499999999999999822e+01	1.400000000000000000e+02	1.509999999999999432e+01
1.499999999999999822e+01	1.500000000000000000e+02	1.502999999999999758e+01
1.499999999999999822e+01	1.600000000000000000e+02	1.509999999999999432e+01
1.499999999999999822e+01	1.700000000000000000e+02	1.500000000000000000e+01
1.499999999999999822e+01	1.800000000000000000e+02	1.500000000000000000e+01
1.499999999999999822e+01	1.900000000000000000e+02	1.490000000000000568e+01
1.499999999999999822e+01	2.000000000000000000e+02	1.490000000000000568e+01
1.499999999999999822e+01	2.100000000000000000e+02	1.490000000000000568e+01
1.499999999999999822e+01	2.200000000000000000e+02	1.480000000000000426e+01
1.499999999999999822e+01	2.300000000000000000e+02	1.490000000000000568e+01
1.499999999999999822e+01	2.400000000000000000e+02	1.490000000000000568e+01
1.499999999999999822e+01	2.500000000000000000e+02	1.480000000000000426e+01
1.519999999999999751e+01	1.000000000000000000e+01	1.519999999999999574e+01
1.519999999999999751e+01	2.000000000000000000e+01	1.519999999999999929e+01
1.519999999999999751e+01	3.000000000000000000e+01	1.519999999999999574e+01
1.519999999999999751e+01	4.000000000000000000e+01	1.519999999999999574e+01
1.519999999999999751e+01	5.000000000000000000e+01	1.519999999999999574e+01
1.519999999999999751e+01	6.000000000000000000e+01	1.519999999999999574e+01
1.519999999999999751e+01	7.000000000000000000e+01	1.519999999999999574e+01
1.519999999999999751e+01	8.000000000000000000e+01	1.519999999999999574e+01
1.519999999999999751e+01	9.000000000000000000e+01	1.519999999999999574e+01
1.519999999999999751e+01	1.000000000000000000e+02	1.509999999999999432e+01
1.519999999999999751e+01	1.100000000000000000e+02	1.519999999999999574e+01
1.519999999999999751e+01	1.200000000000000000e+02	1.519999999999999574e+01
1.519999999999999751e+01	1.300000000000000000e+02	1.509999999999999432e+01
1.519999999999999751e+01	1.400000000000000000e+02	1.509999999999999432e+01
1.519999999999999751e+01	1.500000000000000000e+02	1.509999999999999432e+01
1.519999999999999751e+01	1.600000000000000000e+02	1.509999999999999432e+01
1.519999999999999751e+01	1.700000000000000000e+02	1.509999999999999432e+01
1.519999999999999751e+01	1.800000000000000000e+02	1.509999999999999432e+01
1.519999999999999751e+01	1.900000000000000000e+02	1.500000000000000000e+01
1.519999999999999751e+01	2.000000000000000000e+02	1.500000000000000000e+01
1.519999999999999751e+01	2.100000000000000000e+02	1.500000000000000000e+01
1.519999999999999751e+01	2.200000000000000000e+02	1.490000000000000568e+01
1.519999999999999751e+01	2.300000000000000000e+02	1.490000000000000568e+01
1.519999999999999751e+01	2.400000000000000000e+02	1.480000000000000426e+01
1.519999999999999751e+01	2.500000000000000000e+02	1.490000000000000568e+01
